"kind","object_id","chapter_id","chapter_file","source_value","current_korean","fallback_value","item_id","resourcepack_translation","problem_type","applied_fix"
"task","231C01B33E5B4FF0","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","productivebees:spawn_egg_configurable_bee","","명시적 task.title 없이 아이템 hover 사용",""
"task","15593DA8F8CD43C1","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:iridium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","3D71807BD0D1FE4A","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:cyanite_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","1DCA07CE49352C19","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:niotic_crystal_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","320B2A8805D3ECED","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:spirited_crystal_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"quest","1E2B363E3365A62F","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:allthemodium_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","3EA8470D5E40EA43","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:allthemodium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","5DE48EBDF62289D7","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","kubejs:magical_soil","","명시적 task.title 없이 아이템 hover 사용",""
"quest","2BC325DEBDD2F5CA","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:vibranium_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","446A7CDDA5146278","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:vibranium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","4A225430802B4804","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","kubejs:magical_soil","","명시적 task.title 없이 아이템 hover 사용",""
"quest","404AA0F5557D7E35","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:unobtainium_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","66E7FB36B21AFAD7","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:unobtainium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","26405897C8819538","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","kubejs:magical_soil","","명시적 task.title 없이 아이템 hover 사용",""
"quest","44B22160850ACAB2","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:nether_star_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","00073B11E4DCF6E8","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:nether_star_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"quest","140DADB32EF10D58","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:dragon_egg_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","31C616DBF508CCEF","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:dragon_egg_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"quest","31A370550BD592B6","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:nitro_crystal_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","1317B64A85E758E4","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:nitro_crystal_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"quest","23C36E4B5DCEBFDD","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","AllRightsReserved","","","설명은 있으나 명시적 quest.title 없음",""
"task","773CA1FDC4CEFCEF","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","AllRightsReserved","AllRightsReserved","","","","한국어 파일의 영어 task.title",""
"task","518B9569DCE0A771","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","AllRightsReserved","AllRightsReserved","","","","한국어 파일의 영어 task.title",""
"task","47991E13B91F2F3B","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:unexplored_wood_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","55548D67DDDBF318","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:darkstone_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","0DF2711915D23139","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:azure_silver_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","54C528490FDCAEF4","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:crimson_iron_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","466E24781B4BDB2B","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:grains_of_infinity_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","607F8A0675A1FE1D","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:saltpeter_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","59B4FB3D5F592B20","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:redstone_alloy_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","089E72314F69E0A1","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:steeleaf_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","7DCF0602D1855782","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:xychorium_gem_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","538D51FC8321C046","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:copper_alloy_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","52E6F3E92A0875AC","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:conductive_alloy_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","7934E1747A9CE4C9","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:ironwood_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","71332492950521DA","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:hop_graphite_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","48B2837A88CB9B54","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:dark_steel_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","4AD1691B2C102B59","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:energetic_alloy_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","044CDEDB12A23672","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:fiery_ingot_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","140DE68D199671CC","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:soularium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","026B913C4F045B44","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:pulsating_alloy_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","40111B7C13ABC481","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:knightmetal_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","0FCC730D256965D6","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:enderium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","00ACCE7057507F12","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:end_steel_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","7BFE12E39ED5E2F7","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:vibrant_alloy_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","3BE85B444B0D7503","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:sky_steel_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","36ADFB768FA568A2","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:entro_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","1434679461CC6FCC","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:black_quartz_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","4406947D15BE4673","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:rubber_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","48BB6D03A3A0F8EF","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:limestone_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","58263D1906583AA0","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:quartz_enriched_iron_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","54AB497FCA105CAC","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:phantom_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","774455E55F768D49","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:steel_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","5DF33BBEF30D9978","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:draconium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","503352BD709AEDB0","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:yellorium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"quest","3D2B4BF905CB606F","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","item","mysticalagriculture:awakened_draconium_seeds","","설명은 있으나 명시적 quest.title 없음",""
"task","6F67CE8931800D50","0F96DC3563DA78EF","elmystical_agriculturerr.snbt","","","","mysticalagriculture:awakened_draconium_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"quest","6314B892B569A0A5","6AEC23C6D526F362","eternal_starlight.snbt","&9&lEternal Starlight","&9&lEternal Starlight","","","","한국어 파일의 영어 quest.title",""
"quest","41C70F0873E14307","6AEC23C6D526F362","eternal_starlight.snbt","&8Dead Lunar Log","&8죽은 루나 원목","","eternal_starlight:dead_lunar_log","죽은 달빛나무 원목","리소스팩 아이템명과 quest.title 불일치","죽은 달빛나무 원목"
"quest","3C74DAE7EC844A98","6AEC23C6D526F362","eternal_starlight.snbt","&3Lunar Berries","&3루나 열매","","eternal_starlight:lunar_berries","달빛 열매","리소스팩 아이템명과 quest.title 불일치","달빛 열매"
"quest","47CB136D7764B86D","6AEC23C6D526F362","eternal_starlight.snbt","&eTorreya Vines","&e토레야 덩굴","","eternal_starlight:torreya_vines","개비자나무 덩굴","리소스팩 아이템명과 quest.title 불일치","개비자나무 덩굴"
"quest","17D82EEA20D02EC8","6AEC23C6D526F362","eternal_starlight.snbt","&5Dusted Gravel","&5먼지 낀 자갈","","eternal_starlight:dusted_gravel","가루 묻은 자갈","리소스팩 아이템명과 quest.title 불일치","가루 묻은 자갈"
"quest","50EC8F8CD04D9598","6AEC23C6D526F362","eternal_starlight.snbt","&5Rage of Stars","&5별의 분노","","eternal_starlight:rage_of_stars","별의 격노","리소스팩 아이템명과 quest.title 불일치","별의 격노"
"quest","2583E4890619044E","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Sword","&6온천석 검","","eternal_starlight:thermal_springstone_sword","열기 스프링스톤 검","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 검"
"quest","7D68FD0637351E02","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Helmet","&6온천석 투구","","eternal_starlight:thermal_springstone_helmet","열기 스프링스톤 투구","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 투구"
"quest","3BAF4078F5776809","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Chestplate","&6온천석 흉갑","","eternal_starlight:thermal_springstone_chestplate","열기 스프링스톤 흉갑","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 흉갑"
"quest","45AA690C89BF6845","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Leggings","&6온천석 하의","","eternal_starlight:thermal_springstone_leggings","열기 스프링스톤 레깅스","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 레깅스"
"quest","62DA302CF53B7C39","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Boots","&6온천석 부츠","","eternal_starlight:thermal_springstone_boots","열기 스프링스톤 부츠","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 부츠"
"quest","7798BC7C5112D6FB","6AEC23C6D526F362","eternal_starlight.snbt","&bGlacite Leggings","&b글라사이트 하의","","eternal_starlight:glacite_leggings","글라사이트 레깅스","리소스팩 아이템명과 quest.title 불일치","글라사이트 레깅스"
"quest","31DDEA54B6E81EEE","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Helmet","&7딥실버 투구","","eternal_starlight:deepsilver_helmet","심층 은 투구","리소스팩 아이템명과 quest.title 불일치","심층 은 투구"
"quest","470EA6870DBBB352","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Chestplate","&7딥실버 흉갑","","eternal_starlight:deepsilver_chestplate","심층 은 흉갑","리소스팩 아이템명과 quest.title 불일치","심층 은 흉갑"
"quest","46E32356964E56A0","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Leggings","&7딥실버 하의","","eternal_starlight:deepsilver_leggings","심층 은 레깅스","리소스팩 아이템명과 quest.title 불일치","심층 은 레깅스"
"quest","64B6E1ABD471CF29","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Boots","&7딥실버 부츠","","eternal_starlight:deepsilver_boots","심층 은 부츠","리소스팩 아이템명과 quest.title 불일치","심층 은 부츠"
"quest","02414CBEF2CD5A9D","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Sword","&7딥실버 검","","eternal_starlight:deepsilver_sword","심층 은 검","리소스팩 아이템명과 quest.title 불일치","심층 은 검"
"quest","1E7B5CDF0D5F833F","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Pickaxe","&7딥실버 곡괭이","","eternal_starlight:deepsilver_pickaxe","심층 은 곡괭이","리소스팩 아이템명과 quest.title 불일치","심층 은 곡괭이"
"quest","06D3EC025557855F","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Axe","&7딥실버 도끼","","eternal_starlight:deepsilver_axe","심층 은 도끼","리소스팩 아이템명과 quest.title 불일치","심층 은 도끼"
"quest","4B13835110F1FE82","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Sickle","&7딥실버 낫","","eternal_starlight:deepsilver_sickle","심층 은 낫","리소스팩 아이템명과 quest.title 불일치","심층 은 낫"
"quest","1AAFC306507DFCF8","6AEC23C6D526F362","eternal_starlight.snbt","&bGlacite Scythe","&b글라사이트 낫","","eternal_starlight:glacite_scythe","글라사이트 대낫","리소스팩 아이템명과 quest.title 불일치","글라사이트 대낫"
"quest","6ECDD55D55D4D44E","6AEC23C6D526F362","eternal_starlight.snbt","&5Starfall Longbow","&5스타폴 장궁","","eternal_starlight:starfall_longbow","별똥별 장궁","리소스팩 아이템명과 quest.title 불일치","별똥별 장궁"
"quest","47DF2314B10146E9","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Pickaxe","&6온천석 곡괭이","","eternal_starlight:thermal_springstone_pickaxe","열기 스프링스톤 곡괭이","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 곡괭이"
"quest","7AF8567CF8C543F7","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Axe","&6온천석 도끼","","eternal_starlight:thermal_springstone_axe","열기 스프링스톤 도끼","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 도끼"
"quest","27D8E62556F7CE8D","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Hoe","&6온천석 괭이","","eternal_starlight:thermal_springstone_hoe","열기 스프링스톤 괭이","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 괭이"
"quest","474C8AF9D536D4E7","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Shovel","&6온천석 삽","","eternal_starlight:thermal_springstone_shovel","열기 스프링스톤 삽","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 삽"
"quest","7618153D6613790E","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Scythe","&6온천석 대낫","","eternal_starlight:thermal_springstone_scythe","열기 스프링스톤 대낫","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 대낫"
"quest","38CF9E6E7490BD50","6AEC23C6D526F362","eternal_starlight.snbt","&6Thermal Springstone Hammer","&6온천석 망치","","eternal_starlight:thermal_springstone_hammer","열기 스프링스톤 망치","리소스팩 아이템명과 quest.title 불일치","열기 스프링스톤 망치"
"quest","713548E540B18E07","6AEC23C6D526F362","eternal_starlight.snbt","&9Moonring Bow","&9문링 활","","eternal_starlight:moonring_bow","달고리 활","리소스팩 아이템명과 quest.title 불일치","달고리 활"
"quest","62F33BBE7BDFE404","6AEC23C6D526F362","eternal_starlight.snbt","&5Wand of &7Teleportation","&5순간이동의 &7지팡이","","eternal_starlight:wand_of_teleportation","순간이동 지팡이","리소스팩 아이템명과 quest.title 불일치","순간이동 지팡이"
"quest","54DE8AAAE2181F18","6AEC23C6D526F362","eternal_starlight.snbt","&dMoonring Greatsword","&d문링 대검","","eternal_starlight:moonring_greatsword","달고리 대검","리소스팩 아이템명과 quest.title 불일치","달고리 대검"
"quest","1533D98B3B2A758E","6AEC23C6D526F362","eternal_starlight.snbt","&7Shattered Sword","&7부서진 검","","eternal_starlight:shattered_sword","산산조각 검","리소스팩 아이템명과 quest.title 불일치","산산조각 검"
"quest","29EC143D7E0347DE","6AEC23C6D526F362","eternal_starlight.snbt","&8Dagger of Hunger","&8굶주림의 단검","","eternal_starlight:dagger_of_hunger","허기의 단검","리소스팩 아이템명과 quest.title 불일치","허기의 단검"
"quest","37355F60E45777FE","6AEC23C6D526F362","eternal_starlight.snbt","&3Orb of Prophecy","&3예언의 오브","","eternal_starlight:orb_of_prophecy","예언의 구체","리소스팩 아이템명과 quest.title 불일치","예언의 구체"
"task","47DA42491982BD41","6AEC23C6D526F362","eternal_starlight.snbt","","","","ftbfiltersystem:smart_filter","","명시적 task.title 없이 아이템 hover 사용",""
"task","28A1467F578C3750","6AEC23C6D526F362","eternal_starlight.snbt","","","","ftbfiltersystem:smart_filter","","명시적 task.title 없이 아이템 hover 사용",""
"quest","3D4032E7119AF8B7","6AEC23C6D526F362","eternal_starlight.snbt","&5Sonar Bomb","&5소나 폭탄","","eternal_starlight:sonar_bomb","음파 폭탄","리소스팩 아이템명과 quest.title 불일치","음파 폭탄"
"task","29CAA814200ABBA8","6AEC23C6D526F362","eternal_starlight.snbt","","","","ftbfiltersystem:smart_filter","","명시적 task.title 없이 아이템 hover 사용",""
"quest","7FBB431AC055FE93","6AEC23C6D526F362","eternal_starlight.snbt","&7Soulit Spectator","&7소울릿 관찰자","","eternal_starlight:soulit_spectator","영혼빛 관측기","리소스팩 아이템명과 quest.title 불일치","영혼빛 관측기"
"quest","51B6D203E28D92BE","6AEC23C6D526F362","eternal_starlight.snbt","&5Aetherstrike Rocket","&5에테르스트라이크 로켓","","eternal_starlight:aetherstrike_rocket","에테르 폭격 로켓","리소스팩 아이템명과 quest.title 불일치","에테르 폭격 로켓"
"quest","5D8E715CCB7ACCAC","6AEC23C6D526F362","eternal_starlight.snbt","&dStarlit Diamond Leggings","&d별빛 다이아몬드 하의","","eternal_starlight:starlit_diamond_leggings","별빛 다이아몬드 레깅스","리소스팩 아이템명과 quest.title 불일치","별빛 다이아몬드 레깅스"
"quest","1C863B4BC6EAD1CD","6AEC23C6D526F362","eternal_starlight.snbt","&9Malarite Sickle","&9말라라이트 손낫","","eternal_starlight:malarite_sickle","말라라이트 낫","리소스팩 아이템명과 quest.title 불일치","말라라이트 낫"
"quest","41197BEBED4A9B69","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Hoe","&7딥실버 괭이","","eternal_starlight:deepsilver_hoe","심층 은 괭이","리소스팩 아이템명과 quest.title 불일치","심층 은 괭이"
"quest","66DE7EF4AFCE4F7A","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Shovel","&7딥실버 삽","","eternal_starlight:deepsilver_shovel","심층 은 삽","리소스팩 아이템명과 quest.title 불일치","심층 은 삽"
"quest","7322332BB6CF5CF7","6AEC23C6D526F362","eternal_starlight.snbt","&7Deepsilver Brush","&7딥실버 솔","","eternal_starlight:deepsilver_brush","심층 은 붓","리소스팩 아이템명과 quest.title 불일치","심층 은 붓"
"quest","378A7484CF999F03","6AEC23C6D526F362","eternal_starlight.snbt","&dSpiral Kelp","&d나선 다시마","","eternal_starlight:spiral_kelp","나선 켈프","리소스팩 아이템명과 quest.title 불일치","나선 켈프"
"quest","19F7BAD1150A2107","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire","&c스타파이어","","eternal_starlight:starfire","별불꽃","리소스팩 아이템명과 quest.title 불일치","별불꽃"
"quest","5003365C2A7B4B53","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Sword","&c스타파이어 검","","eternal_starlight:starfire_sword","별불꽃 검","리소스팩 아이템명과 quest.title 불일치","별불꽃 검"
"quest","5671D301C5264C7F","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Pickaxe","&c스타파이어 곡괭이","","eternal_starlight:starfire_pickaxe","별불꽃 곡괭이","리소스팩 아이템명과 quest.title 불일치","별불꽃 곡괭이"
"quest","20D705C99BD11F18","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Axe","&c스타파이어 도끼","","eternal_starlight:starfire_axe","별불꽃 도끼","리소스팩 아이템명과 quest.title 불일치","별불꽃 도끼"
"quest","0688CE330DAF8714","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Hoe","&c스타파이어 괭이","","eternal_starlight:starfire_hoe","별불꽃 괭이","리소스팩 아이템명과 quest.title 불일치","별불꽃 괭이"
"quest","4C72D2BB6785CC78","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Shovel","&c스타파이어 삽","","eternal_starlight:starfire_shovel","별불꽃 삽","리소스팩 아이템명과 quest.title 불일치","별불꽃 삽"
"quest","0F8955B74DBDF5F9","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Scythe","&c스타파이어 낫","","eternal_starlight:starfire_scythe","별불꽃 대낫","리소스팩 아이템명과 quest.title 불일치","별불꽃 대낫"
"quest","0CFAAF6F13EB6C2C","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Hammer","&c스타파이어 망치","","eternal_starlight:starfire_hammer","별불꽃 망치","리소스팩 아이템명과 quest.title 불일치","별불꽃 망치"
"quest","564F0343B1704CE8","6AEC23C6D526F362","eternal_starlight.snbt","&cStarfire Crossbow","&c스타파이어 쇠뇌","","eternal_starlight:starfire_crossbow","별불꽃 쇠뇌","리소스팩 아이템명과 quest.title 불일치","별불꽃 쇠뇌"
"quest","028472D7F51D439A","6AEC23C6D526F362","eternal_starlight.snbt","&aFlowglaze Scythe","&a플로글레이즈 낫","","eternal_starlight:flowglaze_scythe","플로글레이즈 대낫","리소스팩 아이템명과 quest.title 불일치","플로글레이즈 대낫"
"quest","2E9D3DA2DF3E3AC9","6AEC23C6D526F362","eternal_starlight.snbt","&5Petal &bScythe","&5꽃잎 &b낫","","eternal_starlight:petal_scythe","꽃잎 대낫","리소스팩 아이템명과 quest.title 불일치","꽃잎 대낫"
"quest","27E34DCC9C94F4FF","3456E0C530C0038E","evilcraft.snbt","","","AllRightsReserved","","","설명은 있으나 명시적 quest.title 없음",""
"task","293B86458729C26E","3456E0C530C0038E","evilcraft.snbt","AllRightsReserved","AllRightsReserved","","","","한국어 파일의 영어 task.title",""
"quest","4818C8387C0DBBE7","51A2FE60D8B76FC6","extended__advanced_ae.snbt","ExtendedAE","Extended AE","","","","한국어 파일의 영어 quest.title",""
"quest","7725CB7D0AE55180","51A2FE60D8B76FC6","extended__advanced_ae.snbt","Advanced AE","Advanced AE","","","","한국어 파일의 영어 quest.title",""
"quest","19DE6EBEA8219E8E","3C78926E5D301BA0","extreme_reactors.snbt","","","AllRightsReserved","","","설명은 있으나 명시적 quest.title 없음",""
"task","27D8027E1B88F02A","3C78926E5D301BA0","extreme_reactors.snbt","AllRightsReserved","AllRightsReserved","","","","한국어 파일의 영어 task.title",""
"task","4851C74261B5FA25","3C78926E5D301BA0","extreme_reactors.snbt","AllRightsReserved","AllRightsReserved","","","","한국어 파일의 영어 task.title",""
"task","73B6ED422F9292D1","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:wheat_seeds","","명시적 task.title 없이 아이템 hover 사용",""
"task","5824C93C84312142","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:leather","","명시적 task.title 없이 아이템 hover 사용",""
"task","63282E8604721F13","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:lead","","명시적 task.title 없이 아이템 hover 사용",""
"task","19A9C679111A90BC","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:milk_bucket","","명시적 task.title 없이 아이템 hover 사용",""
"task","46974912B1E8E78B","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:egg","","명시적 task.title 없이 아이템 hover 사용",""
"task","611CC8005150DC9B","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:feather","","명시적 task.title 없이 아이템 hover 사용",""
"task","0CAC6A36AC5A6708","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:chicken","","명시적 task.title 없이 아이템 hover 사용",""
"task","6890EB2819D88073","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:wheat","","명시적 task.title 없이 아이템 hover 사용",""
"task","03C7F9CB0DDB2D9B","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:bread","","명시적 task.title 없이 아이템 hover 사용",""
"task","6118A776B40507B7","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:sugar_cane","","명시적 task.title 없이 아이템 hover 사용",""
"task","61DBF366AFC8A579","05E614FDA677D85E","food_and_farming.snbt","","","Cooking for Blockheads I","cookingforblockheads:recipe_book","Cooking for Blockheads I","명시적 task.title 없이 아이템 hover 사용","Cooking for Blockheads I"
"task","20FD5552BE10D679","05E614FDA677D85E","food_and_farming.snbt","","","Cooking for Blockheads II","cookingforblockheads:crafting_book","Cooking for Blockheads II","명시적 task.title 없이 아이템 hover 사용","Cooking for Blockheads II"
"task","5CB4746CCB2E2363","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:fishing_rod","","명시적 task.title 없이 아이템 hover 사용",""
"quest","0893EFCAC7031FEA","05E614FDA677D85E","food_and_farming.snbt","","","item","minecraft:cake","","설명은 있으나 명시적 quest.title 없음",""
"task","1AA73DEFAA50FDF6","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:cake","","명시적 task.title 없이 아이템 hover 사용",""
"task","56CAB3D2E3421C7C","05E614FDA677D85E","food_and_farming.snbt","","","","minecraft:sugar","","명시적 task.title 없이 아이템 hover 사용",""
"quest","55C4824DAD905512","05E614FDA677D85E","food_and_farming.snbt","","","AllRightsReserved","","","설명은 있으나 명시적 quest.title 없음",""
"task","5805158E69C05AED","05E614FDA677D85E","food_and_farming.snbt","AllRightsReserved","AllRightsReserved","","","","한국어 파일의 영어 task.title",""
