jar,bytes,status,namespaces,namespace_count,has_en_us,has_ko_kr,classification,error
mekanisticrouters-1.2.0.jar,248261,ok,mekanisticrouters,1,True,False,en_only,
mekmm-1.21.1-1.4.1.jar,3659440,ok,mekmm,1,True,False,en_only,
melody_neoforge_1.0.10_MC_1.21.jar,36096,ok,,0,False,False,no_target_language_file,
memorysettings-1.21-6.0.jar,22329,ok,memorysettings,1,True,False,en_only,
merequester-neoforge-1.21.1-1.4.3.jar,184517,ok,merequester,1,True,False,en_only,
merrymaking-1.21.1-16.jar,21960723,ok,merrymaking,1,True,False,en_only,
mffs-5.4.44.jar,3328937,ok,mffs,1,True,False,en_only,
mifa-neoforge-1.21.x-2.1.0.jar,122759,ok,mifa,1,True,False,en_only,
minecolonies-1.1.1374-1.21.1-snapshot.jar,78071143,ok,minecolonies,1,True,True,en_and_ko,
mininggadgets-1.18.7.jar,664097,ok,mininggadgets,1,True,False,en_only,
mob_grinding_utils-1.1.10+mc1.21.1.jar,1370085,ok,mob_grinding_utils,1,True,False,en_only,
modelfix-1.21-1.10.jar,47035,ok,,0,False,False,no_target_language_file,
Modern-Dynamics-0.9.6.jar,707745,ok,moderndynamics,1,True,False,en_only,
Modern-Industrialization-2.5.6.jar,7129076,ok,modern_industrialization,1,True,True,en_and_ko,
modernfix-neoforge-5.27.20+mc1.21.1.jar,599474,ok,modernfix,1,True,False,en_only,
modonomicon-1.21.1-neoforge-1.120.4.jar,2399838,ok,modonomicon,1,True,False,en_only,
modular-routers-13.2.7+mc1.21.1.jar,1285765,ok,modularrouters,1,True,True,en_and_ko,
ModularBees-1.21.1-3.4-neoforge.jar,575830,ok,modularbees,1,True,False,en_only,
monolib-neoforge-1.21.1-4.1.0.jar,190961,ok,,0,False,False,no_target_language_file,
MoogsEndStructures-1.21-2.0.3.jar,1210283,ok,mes,1,True,False,en_only,
MoogsNetherStructures-1.21-3.0.0.jar,3794509,ok,mns,1,True,False,en_only,
MoogsSoaringStructures-1.21-2.1.2.jar,3621647,ok,mss,1,True,False,en_only,
MoogsStructureLib-neoforge-1.21.1-3.1.2.jar,413682,ok,moogs_structures,1,True,False,en_only,
MoogsVoyagerStructures-1.21-5.0.14.jar,1796857,ok,mvs,1,True,False,en_only,
moonlight-1.21.1-3.5.2-neoforge.jar,2201061,ok,moonlight,1,True,False,en_only,
moredragoneggs-5.0.jar,6389,ok,,0,False,False,no_target_language_file,
moreoverlays-1.24.2-mc1.21.1-neoforge.jar,112984,ok,moreoverlays,1,True,False,en_only,
morered-1.21.1-6.0.0.3.jar,535669,ok,morered,1,True,False,en_only,
MoreRed-CCT-Compat-1.21.1-1.3.0.jar,7312,ok,,0,False,False,no_target_language_file,
mostructures-neoforge-1.6.0+1.21.1.jar,779607,ok,mostructures,1,True,False,en_only,
MouseTweaks-neoforge-mc1.21-2.26.1.jar,73938,ok,,0,False,False,no_target_language_file,
multipiston-1.2.58-1.21.1.jar,34139,ok,multipiston,1,True,False,en_only,
MysticalAgradditions-1.21.1-8.0.14.jar,317874,ok,mysticalagradditions,1,True,True,en_and_ko,
MysticalAgriculture-1.21.1-8.0.27.jar,2324728,ok,mysticalagriculture,1,True,True,en_and_ko,
MysticalCustomization-1.21.1-6.0.2.jar,49374,ok,,0,False,False,no_target_language_file,
NaturesAura-41.9.jar,1443280,ok,naturesaura,1,True,False,en_only,
NaturesCompass-1.21.1-3.4.0-neoforge.jar,224657,ok,naturescompass,1,True,True,en_and_ko,
NeoAuth-1.21.1-1.0.1.jar,61287,ok,neo_auth,1,True,False,en_only,
neovitae-1.21.1-1.1.15.jar,13306657,ok,neovitae,1,True,False,en_only,
netherportalfix-neoforge-1.21.1-21.1.1.jar,211972,ok,,0,False,False,no_target_language_file,
NoChatReports-NEOFORGE-1.21.1-v2.9.1.jar,306668,ok,nochatreports,1,True,True,en_and_ko,
not_enough_glyphs-1.21.1-4.6.1.jar,631361,ok,not_enough_glyphs,1,True,False,en_only,
notenoughanimations-neoforge-1.12.4-mc1.21.1.jar,1939625,ok,notenoughanimations,1,True,False,en_only,
novillagerdm-1.21.1-6.0.0.jar,4884,ok,,0,False,False,no_target_language_file,
Nullscape_1.21.x_v1.2.14.jar,355748,ok,,0,False,False,no_target_language_file,
observable-5.4.4.jar,388133,ok,observable,1,True,False,en_only,
occultism-1.21.1-neoforge-1.224.4.jar,6951660,ok,occultism,1,True,True,en_and_ko,
occultism_kubejs-1.21.1-neoforge-1.11.0.jar,434372,ok,,0,False,False,no_target_language_file,
OctoLib-NEOFORGE-0.6.2+1.21.jar,544378,ok,,0,False,False,no_target_language_file,
Oh-The-Biomes-Weve-Gone-NeoForge-2.6.0.jar,20484967,ok,biomeswevegone,1,True,False,en_only,
Oh-The-Trees-Youll-Grow-neoforge-1.21.1-5.3.2.jar,167431,ok,,0,False,False,no_target_language_file,
omegaconfig-neoforge-1.5.1.jar,20604,ok,,0,False,False,no_target_language_file,
OpenLoader-neoforge-1.21.1-21.1.5.jar,35602,ok,,0,False,False,no_target_language_file,
oracle_index-neoforge-1.3.1.jar,29601678,ok,oracle_index,1,True,False,en_only,
oritech-neoforge-1.21.1-1.2.11.jar,10994867,ok,oritech,1,True,False,en_only,
overlapless-1.21.1-1.2.0.jar,16585,ok,,0,False,False,no_target_language_file,
overloadedarmorbar-neoforge-1.21-2.jar,22307,ok,,0,False,False,no_target_language_file,
owo-lib-neoforge-0.12.15.5-beta.1+1.21.jar,1221583,ok,owo,1,True,False,en_only,
pamhc2crops-NEOFORGE-1.21.1-1.0.9.jar,1536646,ok,pamhc2crops,1,True,False,en_only,
pamhc2foodcore-NEOFORGE-1.21.1-1.0.4.jar,1699044,ok,pamhc2foodcore,1,True,False,en_only,
pamhc2foodextended-NEOFORGE-1.21.1-1.0.0.jar,1983616,ok,pamhc2foodextended,1,True,False,en_only,
pamhc2trees-NEOFORGE-1.21.1-1.0.9.jar,1399642,ok,pamhc2trees,1,True,False,en_only,
Patchouli-1.21.1-93-NEOFORGE.jar,646777,ok,patchouli,1,True,True,en_and_ko,
pipez-neoforge-1.21.1-1.2.31.jar,456599,ok,pipez,1,True,True,en_and_ko,
Placebo-1.21.1-9.9.2.jar,324058,ok,placebo,1,True,True,en_and_ko,
player-animation-lib-forge-2.0.4+1.21.1.jar,203149,ok,,0,False,False,no_target_language_file,
pneumaticcraft-repressurized-8.2.23+mc1.21.1.jar,11884697,ok,pneumaticcraft,1,True,False,en_only,
pocketstorage-1.2.5+1.21.1-b3.jar,264788,ok,pocketstorage,1,True,False,en_only,
polyeng-0.4.1.jar,20130,ok,,0,False,False,no_target_language_file,
polylib-2100.1.0-build.183-neoforge.jar,1299974,ok,polylib,1,True,False,en_only,
polymorph-neoforge-1.1.0+1.21.1.jar,174972,ok,polymorph,1,True,True,en_and_ko,
ponderjs-neoforge-1.21.1-2.4.0.jar,1571893,ok,,0,False,False,no_target_language_file,
potionsmaster-21.1.113-1.0.1.jar,216980,ok,potionsmaster,1,True,False,en_only,
Powah-6.2.10.jar,2737991,ok,lollipop;powah,2,True,False,en_only,
prickle-neoforge-1.21.1-21.1.11.jar,84812,ok,,0,False,False,no_target_language_file,
Prism-1.21.1-neoforge-1.0.11.jar,62031,ok,,0,False,False,no_target_language_file,
productivebees-1.21.1-13.13.5.jar,5216551,ok,productivebees,1,True,False,en_only,
productivemetalworks-1.21.1-1.15.1.jar,3033210,ok,productivemetalworks,1,True,False,en_only,
productivetrees-1.21.1-1.1.0.jar,14094829,ok,productivetrees,1,True,False,en_only,
pylons-1.21.1-5.4.2.jar,217973,ok,pylons,1,True,False,en_only,
railcraft-reborn-1.21.1-1.2.10.jar,5290986,ok,railcraft,1,True,True,en_and_ko,
Rainbows-1.21-1.5.jar,2307740,ok,rainbows,1,True,False,en_only,
rangedpumps-1.3.0.jar,25483,ok,rangedpumps,1,True,True,en_and_ko,
rebind_narrator-1.21.1-neoforge-2025.12.23.jar,213661,ok,,0,False,False,no_target_language_file,
rechiseled-1.2.5-neoforge-mc1.21.jar,11498611,ok,rechiseled,1,True,False,en_only,
rechiseled_chipped-2.0-1.21.1.jar,177517,ok,rechiseled_chipped,1,True,False,en_only,
rechiseledcreate-1.1.1-neoforge-mc1.21.jar,983177,ok,rechiseledcreate,1,True,False,en_only,
redstonepen-1.21-neoforge-1.11.42.jar,513816,ok,redstonepen,1,True,False,en_only,
refined-types-1.21.1-0.3.2.jar,755931,ok,refinedtypes,1,True,False,en_only,
refinedstorage-curios-integration-1.0.0.jar,11177,ok,refinedstorage_curios_integration,1,True,False,en_only,
refinedstorage-jei-integration-neoforge-1.0.0.jar,58343,ok,refinedstorage_jei_integration,1,True,True,en_and_ko,
refinedstorage-mekanism-integration-1.1.1.jar,160633,ok,refinedstorage_mekanism_integration,1,True,True,en_and_ko,
refinedstorage-neoforge-2.0.9.jar,4360871,ok,refinedstorage,1,True,True,en_and_ko,
refinedstorage-quartz-arsenal-neoforge-1.0.8.jar,67115,ok,refinedstorage_quartz_arsenal,1,True,True,en_and_ko,
refurbished_furniture-neoforge-1.21.1-1.0.22.jar,7133477,ok,refurbished_furniture,1,True,False,en_only,
regions_unexplored-neoforge-1.21.1-0.5.9.jar,5365182,ok,regions_unexplored,1,True,False,en_only,
relics-1.21.1-0.12.8.jar,5007593,ok,relics,1,True,False,en_only,
reliquary-1.21.1-2.0.80.1570.jar,2238304,ok,reliquary,1,True,True,en_and_ko,
reliquified_artifacts-1.21.1-1.0.8.jar,699260,ok,reliquified_artifacts,1,True,False,en_only,
repeatable_trial_vaults-neoforge-1.21-1.0.3.jar,12970,ok,repeatable_trial_vaults,1,True,False,en_only,
repurposed_structures-7.5.22+1.21.1-neoforge.jar,8246760,ok,repurposed_structures,1,True,True,en_and_ko,
resourcefulconfig-neoforge-1.21-3.0.11.jar,341009,ok,resourcefulconfig,1,True,False,en_only,
resourcefullib-neoforge-1.21-3.0.12.jar,484332,ok,,0,False,False,no_target_language_file,
restrictions-1.21-7.0.3.jar,45018,ok,restrictions,1,True,False,en_only,
rftoolsbase-1.21-6.0.11.jar,463973,ok,rftoolsbase,1,True,False,en_only,
rftoolsbuilder-1.21-7.0.6.jar,1054873,ok,rftoolsbuilder,1,True,True,en_and_ko,
rftoolspower-1.21-7.0.6.jar,579975,ok,rftoolspower,1,True,True,en_and_ko,
rftoolsstorage-1.21-6.0.5.jar,398718,ok,rftoolsstorage,1,True,True,en_and_ko,
rftoolsutility-1.21-7.0.12.jar,1434987,ok,rftoolsutility,1,True,False,en_only,
rhino-2101.2.8-build.91.jar,980936,ok,,0,False,False,no_target_language_file,
RootsClassic-1.21.1-1.5.7.jar,635779,ok,rootsclassic,1,True,False,en_only,
sawmill-1.21-1.8.0-neoforge.jar,450858,ok,sawmill,1,True,False,en_only,
ScalableCatsForce-NeoForge-3.7.1-build-11-with-library.jar,16872119,ok,,0,False,False,no_target_language_file,
Searchables-neoforge-1.21.1-1.0.2.jar,77326,ok,searchables,1,True,True,en_and_ko,
sgearmetalworks-1.21.1-1.5.0.jar,638209,ok,sgearmetalworks,1,True,False,en_only,
shiny-1.21.1-1.3.0.jar,971120,ok,shiny,1,True,False,en_only,
shrink-2.0.1.47-neoforge.jar,46062,ok,shrink,1,True,False,en_only,
silent-gear-1.21.1-neoforge-4.2.1.1.jar,3147675,ok,silentgear,1,True,True,en_and_ko,
silent-lib-1.21.1-neoforge-10.6.0.jar,268791,ok,silentlib,1,True,False,en_only,
silentgems-1.21.1-neoforge-5.1.3.jar,1457506,ok,silentgems,1,True,False,en_only,
simple_weather-1.0.13-hotfix.jar,82792,ok,simple_weather,1,True,False,en_only,
SimpleBackups-1.21-4.0.30.jar,70269,ok,simplebackups,1,True,False,en_only,
simplemagnets-1.1.12c-neoforge-mc1.21.jar,146262,ok,simplemagnets,1,True,True,en_and_ko,
simplylight-1.5.3+1.21.1-b4.jar,1103352,ok,simplylight,1,True,False,en_only,
SmartBrainLib-neoforge-1.21.1-1.16.11.jar,391053,ok,,0,False,False,no_target_language_file,
smithingtemplateviewer-1.0.4.jar,39702,ok,smithingtemplateviewer,1,True,False,en_only,
sodium-extra-neoforge-0.9.3+mc1.21.1.jar,465013,ok,sodium-extra,1,True,True,en_and_ko,
sodium-neoforge-0.8.13+mc1.21.1.jar,1292934,ok,,0,False,False,no_target_language_file,
solcarrot-1.21.1-1.16.6.jar,105355,ok,solcarrot,1,True,True,en_and_ko,
sophisticatedbackpacks-1.21.1-3.25.78.2107.jar,1172245,ok,sophisticatedbackpacks,1,True,True,en_and_ko,
sophisticatedbackpackscreateintegration-1.21.1-0.1.8.134.jar,82627,ok,,0,False,False,no_target_language_file,
sophisticatedcore-1.21.1-1.4.90.2299.jar,1687195,ok,sophisticatedcore,1,True,True,en_and_ko,
sophisticatedstorage-1.21.1-1.5.91.2127.jar,1869204,ok,sophisticatedstorage,1,True,True,en_and_ko,
sophisticatedstoragecreateintegration-1.21.1-0.1.21.209.jar,134163,ok,,0,False,False,no_target_language_file,
sophisticatedstorageinmotion-1.21.1-0.10.34.358.jar,409576,ok,sophisticatedstorageinmotion,1,True,False,en_only,
soulplied_energistics-1.0.3.jar,25946,ok,soulplied_energistics,1,True,False,en_only,
spark-1.10.124-neoforge.jar,3642581,ok,,0,False,False,no_target_language_file,
starbunclemania-1.21.1-1.5.7.jar,725771,ok,starbunclemania,1,True,False,en_only,
stepcrafter-neoforge-1.21.1-0.1.8.jar,613716,ok,stepcrafter,1,True,False,en_only,
stevescarts-1.21-1.2.18-neoforge.jar,2133617,ok,stevescarts,1,True,False,en_only,
storagedelight-26.07.01a-1.21-neoforge.jar,841065,ok,storagedelight,1,True,True,en_and_ko,
Structory_26.2_v1.3.7.jar,1261346,ok,,0,False,False,no_target_language_file,
Structory_Towers_26.1_v1.0.16.jar,491545,ok,,0,False,False,no_target_language_file,
structurize-1.0.832-1.21.1.jar,1063849,ok,structurize,1,True,False,en_only,
stylecolonies-1.15.58-1.21.1.jar,31237505,ok,,0,False,False,no_target_language_file,
Super Factory Manager (SFM)-MC1.21.1-4.34.0.jar,1597623,ok,sfm,1,True,False,en_only,
supermartijn642configlib-1.1.8-neoforge-mc1.21.jar,207514,ok,,0,False,False,no_target_language_file,
supermartijn642corelib-1.1.24-neoforge-mc1.21.jar,560783,ok,supermartijn642corelib,1,True,False,en_only,
supplementaries-1.21.1-3.9.5-neoforge.jar,13528390,ok,supplementaries,1,True,True,en_and_ko,
sushigocrafting-1.21-0.6.5.jar,724996,ok,sushigocrafting,1,True,False,en_only,
sussysniffers-1.21.1-0.1.3.jar,95574,ok,,0,False,False,no_target_language_file,
t_and_t-fabric-neoforge-1.13.11.jar,3553006,ok,,0,False,False,no_target_language_file,
tempad-1.21.1-3.0.4-all.jar,1696464,ok,tempad;tempad_static,2,True,True,en_and_ko,
TerraBlender-neoforge-1.21.1-4.1.0.8.jar,120364,ok,terrablender,1,True,False,en_only,
tesseract-api-neoforge-1.12.16-1.21.1.jar,758333,ok,tesseract_api,1,True,False,en_only,
the_bumblezone-7.15.3+1.21.1-neoforge.jar,69672269,ok,the_bumblezone,1,True,True,en_and_ko,
The_Undergarden-1.21.1-0.9.6.jar,45294936,ok,undergarden,1,True,True,en_and_ko,
theurgy-1.21.1-neoforge-1.76.0.jar,5324349,ok,theurgy,1,True,False,en_only,
theurgy_kubejs-1.21.1-neoforge-1.5.1.jar,25203,ok,,0,False,False,no_target_language_file,
tiab-neoforge-6.5.4.jar,77755,ok,tiab,1,True,False,en_only,
titanium-1.21-4.0.50.jar,607012,ok,titanium,1,True,False,en_only,
ToastControl-1.21.1-9.0.1.jar,21079,ok,toastcontrol,1,True,False,en_only,
tombstone-neoforge-1.21.1-9.5.5.jar,2520446,ok,tombstone,1,True,False,en_only,
ToolBelt-1.21.1-2.2.10.jar,217020,ok,toolbelt,1,True,True,en_and_ko,
torchmaster-neoforge-1.21.1-21.1.9.jar,130605,ok,torchmaster,1,True,True,en_and_ko,
towntalk-1.2.0.jar,52301863,ok,,0,False,False,no_target_language_file,
transfer_labels-0.1.9.jar,154972,ok,transfer_labels,1,True,False,en_only,
trashcans-1.1.0-neoforge-mc1.21.jar,167687,ok,trashcans,1,True,True,en_and_ko,
trashslot-neoforge-1.21.1-21.1.11.jar,77535,ok,trashslot,1,True,True,en_and_ko,
treetap-1.21.1-0.4.6.jar,83361,ok,treetap,1,True,False,en_only,
trophymanager-1.21.1-3.0.0.jar,111105,ok,trophymanager,1,True,False,en_only,
twilightforest-1.21.1-4.8.3345-universal.jar,27154121,ok,twilightforest,1,True,True,en_and_ko,
UndergroundVillages-neoforge-1.21.1-4.0.3.jar,282058,ok,,0,False,False,no_target_language_file,
universalgrid-neoforge-1.21.1-0.3.2.jar,91381,ok,universalgrid,1,True,False,en_only,
uranus-2.4.1-bugfix-1.21.1-neoforge.jar,847836,ok,,0,False,False,no_target_language_file,
utilitarian-1.21.1-0.19.2.jar,623325,ok,utilitarian,1,True,False,en_only,
utilityvest-1.3.0.jar,223322,ok,utilityvest,1,True,False,en_only,
valhelsia_core-neoforge-1.21.1-1.1.5.jar,181277,ok,,0,False,False,no_target_language_file,
variantsandventures-neoforge-1.0.26+mc1.21.1.jar,1082397,ok,variantsandventures,1,True,False,en_only,
villagesandpillages-neoforge-mc1.21.1-1.0.3.jar,241257,ok,,0,False,False,no_target_language_file,
waystones-neoforge-1.21.1-21.1.41.jar,1217415,ok,waystones,1,True,True,en_and_ko,
wirelesschargers-1.0.9a-neoforge-mc1.21.jar,315836,ok,wirelesschargers,1,True,True,en_and_ko,
WitherSkeletonTweaks-1.21.1-10.1.1.jar,21929,ok,wstweaks,1,True,True,en_and_ko,
wits-neoforge-1.3.1.jar,11148,ok,,0,False,False,no_target_language_file,
xnet-1.21-7.0.7.jar,611577,ok,xnet,1,True,True,en_and_ko,
xtonesreworked-1.1.1-1.21.1.jar,1276690,ok,xtonesreworked,1,True,False,en_only,
xycraft_core-0.7.53-all.jar,2327963,ok,xycraft_core,1,True,False,en_only,
xycraft_machines-0.7.53.jar,3056398,ok,xycraft_machines,1,True,False,en_only,
xycraft_override-0.7.53.jar,905075,ok,xycraft_override,1,True,False,en_only,
xycraft_world-0.7.53.jar,1224337,ok,xycraft_world,1,True,False,en_only,
yeetusexperimentus-neoforge-87.0.0.jar,570057,ok,,0,False,False,no_target_language_file,
yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar,1118651,ok,yet_another_config_lib_v3,1,True,False,en_only,
YungsApi-1.21.1-NeoForge-5.1.8.jar,389834,ok,,0,False,False,no_target_language_file,
YungsBetterDesertTemples-1.21.1-NeoForge-4.1.5.jar,905839,ok,betterdeserttemples,1,True,False,en_only,
YungsBetterDungeons-1.21.1-NeoForge-5.1.4.jar,782160,ok,betterdungeons,1,True,False,en_only,
YungsBetterEndIsland-1.21.1-NeoForge-3.1.2.jar,398130,ok,betterendisland,1,True,False,en_only,
YungsBetterJungleTemples-1.21.1-NeoForge-3.1.2.jar,795839,ok,betterjungletemples,1,True,False,en_only,
YungsBetterMineshafts-1.21.1-NeoForge-5.1.1.jar,493967,ok,bettermineshafts,1,True,False,en_only,
YungsBetterNetherFortresses-1.21.1-NeoForge-3.1.5.jar,609639,ok,betterfortresses,1,True,False,en_only,
YungsBetterOceanMonuments-1.21.1-NeoForge-4.1.2.jar,1025571,ok,betteroceanmonuments,1,True,False,en_only,
YungsBetterStrongholds-1.21.1-NeoForge-5.1.3.jar,461244,ok,betterstrongholds,1,True,False,en_only,
YungsBetterWitchHuts-1.21.1-NeoForge-4.1.1.jar,174789,ok,betterwitchhuts,1,True,False,en_only,
YungsExtras-1.21.1-NeoForge-5.1.1.jar,198183,ok,,0,False,False,no_target_language_file,
ZeroCore2-1.21.1-2.4.21.jar,1551013,ok,zerocore,1,True,False,en_only,
