kind,object_id,chapter_id,chapter_file,source_value,current_korean,fallback_value,item_id,resourcepack_translation,problem_type,applied_fix
task,5BFA0291FCB0A6EB,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:peridot_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,16DA7A42BFF8E49D,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:soulium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,052383511EFBAA39,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:refined_glowstone_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,71C24E1E0D38D736,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:refined_obsidian_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,6CD928618B1BEEF0,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:compressed_iron_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,6C3B1BE82518BB76,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:fluix_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,5BB535B22420EBC8,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:energized_steel_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,5B32C56CD3D3FAEA,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:blazing_crystal_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,02ED3169ADC0E7F9,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 경작지,mysticalagriculture:supremium_farmland,,명시적 task.title 없이 아이템 hover 사용,
task,3E93D20A19EEAD09,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:wither_skeleton_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,69C9CEC467EB00C0,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:uraninite_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,4EA95AE9AF641FB4,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:diamond_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,403DE50D5B8CFE29,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:emerald_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,74EAB51BE492743F,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:platinum_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,324DACE30B49D25B,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:netherite_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,7498D8BAED3AA632,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 성장 가속기,mysticalagriculture:supremium_growth_accelerator,,명시적 task.title 없이 아이템 hover 사용,
task,6A0FAC4CA0768455,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Supremium Apple,mysticalagradditions:supremium_apple,,명시적 task.title 없이 아이템 hover 사용,
task,596B05D2C017A3A4,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 투구,mysticalagriculture:supremium_helmet,,명시적 task.title 없이 아이템 hover 사용,
task,2D35459D09DE4348,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 흉갑,mysticalagriculture:supremium_chestplate,,명시적 task.title 없이 아이템 hover 사용,
task,2FF5CD7746B6C122,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 각반,mysticalagriculture:supremium_leggings,,명시적 task.title 없이 아이템 hover 사용,
task,5B823E7DB3B4894A,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 부츠,mysticalagriculture:supremium_boots,,명시적 task.title 없이 아이템 hover 사용,
task,6F496FD2BCFE21BA,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,수프레뮴 에센스,mysticalagriculture:supremium_essence,,명시적 task.title 없이 아이템 hover 사용,
task,6A66020F75FB0CDB,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Helmet,mysticalagriculture:awakened_supremium_helmet,,명시적 task.title 없이 아이템 hover 사용,
task,33823BEEA08AFE8F,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Chestplate,mysticalagriculture:awakened_supremium_chestplate,,명시적 task.title 없이 아이템 hover 사용,
task,5F4BDE8731B7CA86,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Leggings,mysticalagriculture:awakened_supremium_leggings,,명시적 task.title 없이 아이템 hover 사용,
task,1B5875E635B468A2,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Boots,mysticalagriculture:awakened_supremium_boots,,명시적 task.title 없이 아이템 hover 사용,
task,3DB6441F3AE36AAB,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Essence,mysticalagriculture:awakened_supremium_essence,,명시적 task.title 없이 아이템 hover 사용,
task,18EF4F05A89E6B62,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakening Altar,mysticalagriculture:awakening_altar,,명시적 task.title 없이 아이템 hover 사용,
task,7BFAF64BFE1A537D,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakening Pedestal,mysticalagriculture:awakening_pedestal,,명시적 task.title 없이 아이템 hover 사용,
task,0B83A9AFF8703E87,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Essence Vessel,mysticalagriculture:essence_vessel,,명시적 task.title 없이 아이템 hover 사용,
task,4B044D41247AC672,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Cognizant Dust,mysticalagriculture:cognizant_dust,,명시적 task.title 없이 아이템 hover 사용,
task,6A78A6F73101A91D,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Growth Accelerator,mysticalagriculture:awakened_supremium_growth_accelerator,,명시적 task.title 없이 아이템 hover 사용,
task,231C01B33E5B4FF0,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,productivebees:spawn_egg_configurable_bee,,명시적 task.title 없이 아이템 hover 사용,
task,15593DA8F8CD43C1,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:iridium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,3D71807BD0D1FE4A,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:cyanite_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,1DCA07CE49352C19,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:niotic_crystal_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,320B2A8805D3ECED,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:spirited_crystal_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,7009DD4C86043DC0,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,인사늄 경작지,mysticalagradditions:insanium_farmland,,명시적 task.title 없이 아이템 hover 사용,
task,2FE3AA52E00E80AF,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Insanium Apple,mysticalagradditions:insanium_apple,,명시적 task.title 없이 아이템 hover 사용,
task,59E1982F653123DC,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,인사늄 에센스,mysticalagradditions:insanium_essence,,명시적 task.title 없이 아이템 hover 사용,
quest,1E2B363E3365A62F,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,item,mysticalagriculture:allthemodium_seeds,,설명은 있으나 명시적 quest.title 없음,
task,3EA8470D5E40EA43,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:allthemodium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,5DE48EBDF62289D7,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,kubejs:magical_soil,,명시적 task.title 없이 아이템 hover 사용,
quest,2BC325DEBDD2F5CA,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,item,mysticalagriculture:vibranium_seeds,,설명은 있으나 명시적 quest.title 없음,
task,446A7CDDA5146278,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:vibranium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,4A225430802B4804,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,kubejs:magical_soil,,명시적 task.title 없이 아이템 hover 사용,
quest,404AA0F5557D7E35,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,item,mysticalagriculture:unobtainium_seeds,,설명은 있으나 명시적 quest.title 없음,
task,66E7FB36B21AFAD7,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:unobtainium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,26405897C8819538,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,kubejs:magical_soil,,명시적 task.title 없이 아이템 hover 사용,
quest,44B22160850ACAB2,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,item,mysticalagriculture:nether_star_seeds,,설명은 있으나 명시적 quest.title 없음,
task,00073B11E4DCF6E8,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:nether_star_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,0D75AB275A4F2F33,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,네더의 별 크룩스,mysticalagradditions:nether_star_crux,,명시적 task.title 없이 아이템 hover 사용,
quest,140DADB32EF10D58,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,item,mysticalagriculture:dragon_egg_seeds,,설명은 있으나 명시적 quest.title 없음,
task,31C616DBF508CCEF,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:dragon_egg_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,2F376EFC2D12842B,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,드래곤 알 크룩스,mysticalagradditions:dragon_egg_crux,,명시적 task.title 없이 아이템 hover 사용,
quest,31A370550BD592B6,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,item,mysticalagriculture:nitro_crystal_seeds,,설명은 있으나 명시적 quest.title 없음,
task,1317B64A85E758E4,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:nitro_crystal_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,5F012BABE266412F,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Nitro Crystal Crux,mysticalagradditions:nitro_crystal_crux,,명시적 task.title 없이 아이템 hover 사용,
task,3FF302EAE4C9BF1E,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,화로,mysticalagriculture:furnace,,명시적 task.title 없이 아이템 hover 사용,
quest,1636F3F12E92CAEA,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,물뿌리개,mysticalagriculture:watering_can,,설명은 있으나 명시적 quest.title 없음,
task,250A0320FF2BC775,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,물뿌리개,mysticalagriculture:watering_can,,명시적 task.title 없이 아이템 hover 사용,
quest,77C6667B4C37589C,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,기계 업그레이드,ftbfiltersystem:smart_filter,,설명은 있으나 명시적 quest.title 없음,
quest,0EFEDB0DD90DFC81,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Harvester,mysticalagriculture:harvester,,설명은 있으나 명시적 quest.title 없음,
task,0841884689AF19D0,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Harvester,mysticalagriculture:harvester,,명시적 task.title 없이 아이템 hover 사용,
task,0C99990D814C2823,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,신비로운 비료,mysticalagriculture:mystical_fertilizer,,명시적 task.title 없이 아이템 hover 사용,
task,571FFEEA2C7D87A0,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Enchanter,mysticalagriculture:enchanter,,명시적 task.title 없이 아이템 hover 사용,
task,347729D52A71A889,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Wand,mysticalagriculture:wand,,명시적 task.title 없이 아이템 hover 사용,
quest,3EA2578C3A56FAE8,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Soul Extractor,mysticalagriculture:soul_extractor,,설명은 있으나 명시적 quest.title 없음,
task,4F9743280C995231,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Soul Extractor,mysticalagriculture:soul_extractor,,명시적 task.title 없이 아이템 hover 사용,
quest,23C36E4B5DCEBFDD,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,773CA1FDC4CEFCEF,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,518B9569DCE0A771,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,47991E13B91F2F3B,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:unexplored_wood_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,1EA536FA36DA9343,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,크리에이티브 에센스,mysticalagradditions:creative_essence,,명시적 task.title 없이 아이템 hover 사용,
quest,552335ED867D6EFA,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,인사늄 석탄 블록,mysticalagradditions:insanium_coal_block,,설명은 있으나 명시적 quest.title 없음,
task,3519BA3E872F1239,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,인사늄 석탄 블록,mysticalagradditions:insanium_coal_block,,명시적 task.title 없이 아이템 hover 사용,
quest,3C9F5EB59D72AC90,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Ingot Block,mysticalagriculture:awakened_supremium_ingot_block,,설명은 있으나 명시적 quest.title 없음,
task,042BEC73CB140FA8,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,Awakened Supremium Ingot Block,mysticalagriculture:awakened_supremium_ingot_block,,명시적 task.title 없이 아이템 hover 사용,
task,55548D67DDDBF318,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:darkstone_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,0DF2711915D23139,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:azure_silver_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,54C528490FDCAEF4,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:crimson_iron_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,466E24781B4BDB2B,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:grains_of_infinity_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,607F8A0675A1FE1D,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:saltpeter_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,59B4FB3D5F592B20,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:redstone_alloy_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,089E72314F69E0A1,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:steeleaf_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,7DCF0602D1855782,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:xychorium_gem_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,538D51FC8321C046,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:copper_alloy_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,52E6F3E92A0875AC,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:conductive_alloy_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,7934E1747A9CE4C9,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:ironwood_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,71332492950521DA,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:hop_graphite_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,48B2837A88CB9B54,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:dark_steel_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,4AD1691B2C102B59,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:energetic_alloy_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,044CDEDB12A23672,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:fiery_ingot_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,140DE68D199671CC,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:soularium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,026B913C4F045B44,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:pulsating_alloy_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,40111B7C13ABC481,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:knightmetal_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,0FCC730D256965D6,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:enderium_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,00ACCE7057507F12,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:end_steel_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,7BFE12E39ED5E2F7,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:vibrant_alloy_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,3BE85B444B0D7503,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:sky_steel_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,36ADFB768FA568A2,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:entro_seeds,,명시적 task.title 없이 아이템 hover 사용,
task,1434679461CC6FCC,0F96DC3563DA78EF,elmystical_agriculturerr.snbt,,,,mysticalagriculture:black_quartz_seeds,,명시적 task.title 없이 아이템 hover 사용,
quest,2DA8CE213AC3869B,6AEC23C6D526F362,eternal_starlight.snbt,,,Blue Starlight Crystal Block,eternal_starlight:blue_starlight_crystal_block,,설명은 있으나 명시적 quest.title 없음,
task,249A1671C2BB0B6A,6AEC23C6D526F362,eternal_starlight.snbt,,,Blue Starlight Crystal Block,eternal_starlight:blue_starlight_crystal_block,,명시적 task.title 없이 아이템 hover 사용,
task,3F1A78281D97D899,6AEC23C6D526F362,eternal_starlight.snbt,,,Red Starlight Crystal Block,eternal_starlight:red_starlight_crystal_block,,명시적 task.title 없이 아이템 hover 사용,
quest,41C70F0873E14307,6AEC23C6D526F362,eternal_starlight.snbt,,,Dead Lunar Log,eternal_starlight:dead_lunar_log,,설명은 있으나 명시적 quest.title 없음,
task,059F0F7C2F8A8313,6AEC23C6D526F362,eternal_starlight.snbt,,,Dead Lunar Log,eternal_starlight:dead_lunar_log,,명시적 task.title 없이 아이템 hover 사용,
quest,7D7BD1458CF12021,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunaris Cactus,eternal_starlight:lunaris_cactus,,설명은 있으나 명시적 quest.title 없음,
task,41FAC050891BE450,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunaris Cactus,eternal_starlight:lunaris_cactus,,명시적 task.title 없이 아이템 hover 사용,
quest,271A112ABDD923A6,6AEC23C6D526F362,eternal_starlight.snbt,,,item,eternal_starlight:starlight_mangrove_sapling,,설명은 있으나 명시적 quest.title 없음,
task,03FD5D5B56E6EE54,6AEC23C6D526F362,eternal_starlight.snbt,,,,eternal_starlight:starlight_mangrove_sapling,,명시적 task.title 없이 아이템 hover 사용,
quest,7FF77463F2A0E210,6AEC23C6D526F362,eternal_starlight.snbt,,,Nightfall Mud,eternal_starlight:nightfall_mud,,설명은 있으나 명시적 quest.title 없음,
task,765354A96568CECE,6AEC23C6D526F362,eternal_starlight.snbt,,,Nightfall Mud,eternal_starlight:nightfall_mud,,명시적 task.title 없이 아이템 hover 사용,
quest,49D1EA8E812A12F6,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunar Reed,eternal_starlight:lunar_reed,,설명은 있으나 명시적 quest.title 없음,
task,7E62600088FE3021,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunar Reed,eternal_starlight:lunar_reed,,명시적 task.title 없이 아이템 hover 사용,
quest,15195F456D8AD4C8,6AEC23C6D526F362,eternal_starlight.snbt,,,Block of Thioquartz,eternal_starlight:thioquartz_block,,설명은 있으나 명시적 quest.title 없음,
task,4E104CBA065F474C,6AEC23C6D526F362,eternal_starlight.snbt,,,Block of Thioquartz,eternal_starlight:thioquartz_block,,명시적 task.title 없이 아이템 hover 사용,
quest,362F4CFD1B8B12B1,6AEC23C6D526F362,eternal_starlight.snbt,,,Ether Bucket,eternal_starlight:ether_bucket,,설명은 있으나 명시적 quest.title 없음,
task,65885AE1FEEDE01E,6AEC23C6D526F362,eternal_starlight.snbt,,,Ether Bucket,eternal_starlight:ether_bucket,,명시적 task.title 없이 아이템 hover 사용,
quest,0F0D41F29386333A,6AEC23C6D526F362,eternal_starlight.snbt,,,Scarlet Sapling,eternal_starlight:scarlet_sapling,,설명은 있으나 명시적 quest.title 없음,
task,1FA1B7EB25507ECD,6AEC23C6D526F362,eternal_starlight.snbt,,,Scarlet Sapling,eternal_starlight:scarlet_sapling,,명시적 task.title 없이 아이템 hover 사용,
quest,5DFE3CB5B0130A7A,6AEC23C6D526F362,eternal_starlight.snbt,,,Moonlight Lily Pad,eternal_starlight:moonlight_lily_pad,,설명은 있으나 명시적 quest.title 없음,
task,76DE175E66181955,6AEC23C6D526F362,eternal_starlight.snbt,,,Moonlight Lily Pad,eternal_starlight:moonlight_lily_pad,,명시적 task.title 없이 아이템 hover 사용,
task,3D6EDE5889158609,6AEC23C6D526F362,eternal_starlight.snbt,,,Starlit Lily Pad,eternal_starlight:starlit_lily_pad,,명시적 task.title 없이 아이템 hover 사용,
task,5223A9F514A9711D,6AEC23C6D526F362,eternal_starlight.snbt,,,Moonlight Duckweed,eternal_starlight:moonlight_duckweed,,명시적 task.title 없이 아이템 hover 사용,
quest,5466CB622A637DCD,6AEC23C6D526F362,eternal_starlight.snbt,,,Abyssal Fruit,eternal_starlight:abyssal_fruit,,설명은 있으나 명시적 quest.title 없음,
task,5BE538A162894401,6AEC23C6D526F362,eternal_starlight.snbt,,,Abyssal Fruit,eternal_starlight:abyssal_fruit,,명시적 task.title 없이 아이템 hover 사용,
quest,4D53D9BBD8279282,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunar Sapling,eternal_starlight:lunar_sapling,,설명은 있으나 명시적 quest.title 없음,
task,1612D55F698B8A23,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunar Sapling,eternal_starlight:lunar_sapling,,명시적 task.title 없이 아이템 hover 사용,
quest,3C74DAE7EC844A98,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunar Berries,eternal_starlight:lunar_berries,,설명은 있으나 명시적 quest.title 없음,
task,0AE180F0165D7E15,6AEC23C6D526F362,eternal_starlight.snbt,,,Lunar Berries,eternal_starlight:lunar_berries,,명시적 task.title 없이 아이템 hover 사용,
quest,7E90138B0A2C3210,6AEC23C6D526F362,eternal_starlight.snbt,,,Northland Sapling,eternal_starlight:northland_sapling,,설명은 있으나 명시적 quest.title 없음,
task,20EB29895CEDE8A1,6AEC23C6D526F362,eternal_starlight.snbt,,,Northland Sapling,eternal_starlight:northland_sapling,,명시적 task.title 없이 아이템 hover 사용,
quest,342EEB042DEC2B8C,6AEC23C6D526F362,eternal_starlight.snbt,,,Cryobyssal Magma Block,eternal_starlight:cryobyssal_magma_block,,설명은 있으나 명시적 quest.title 없음,
task,0616C11FDABF6593,6AEC23C6D526F362,eternal_starlight.snbt,,,Cryobyssal Magma Block,eternal_starlight:cryobyssal_magma_block,,명시적 task.title 없이 아이템 hover 사용,
quest,4A54288FD22C903D,6AEC23C6D526F362,eternal_starlight.snbt,,,Velvetumoss,eternal_starlight:velvetumoss,,설명은 있으나 명시적 quest.title 없음,
task,00B42FAB8B4B0D5C,6AEC23C6D526F362,eternal_starlight.snbt,,,Velvetumoss,eternal_starlight:velvetumoss,,명시적 task.title 없이 아이템 hover 사용,
task,3581EBD0D7CBE183,6AEC23C6D526F362,eternal_starlight.snbt,,,Red Velvetumoss,eternal_starlight:red_velvetumoss,,명시적 task.title 없이 아이템 hover 사용,
quest,1ECD4331DDFBBB52,6AEC23C6D526F362,eternal_starlight.snbt,,,Torreya Sapling,eternal_starlight:torreya_sapling,,설명은 있으나 명시적 quest.title 없음,
task,67DC037517D9334E,6AEC23C6D526F362,eternal_starlight.snbt,,,Torreya Sapling,eternal_starlight:torreya_sapling,,명시적 task.title 없이 아이템 hover 사용,
quest,47CB136D7764B86D,6AEC23C6D526F362,eternal_starlight.snbt,,,Torreya Vines,eternal_starlight:torreya_vines,,설명은 있으나 명시적 quest.title 없음,
task,7E686729032F01B1,6AEC23C6D526F362,eternal_starlight.snbt,,,Torreya Vines,eternal_starlight:torreya_vines,,명시적 task.title 없이 아이템 hover 사용,
quest,144ECED643031A9A,6AEC23C6D526F362,eternal_starlight.snbt,,,Glowing Mushroom,eternal_starlight:glowing_mushroom,,설명은 있으나 명시적 quest.title 없음,
task,2D0FFA833C657B69,6AEC23C6D526F362,eternal_starlight.snbt,,,Glowing Mushroom,eternal_starlight:glowing_mushroom,,명시적 task.title 없이 아이템 hover 사용,
quest,127D085D6C9DB690,6AEC23C6D526F362,eternal_starlight.snbt,,,Saltpeter Powder,eternal_starlight:saltpeter_powder,,설명은 있으나 명시적 quest.title 없음,
task,5921595EBF6C0D64,6AEC23C6D526F362,eternal_starlight.snbt,,,Saltpeter Powder,eternal_starlight:saltpeter_powder,,명시적 task.title 없이 아이템 hover 사용,
quest,298963543B99734E,6AEC23C6D526F362,eternal_starlight.snbt,,,Dead Tentacles Coral Block,eternal_starlight:dead_tentacles_coral_block,,설명은 있으나 명시적 quest.title 없음,
task,64B700AABAA800ED,6AEC23C6D526F362,eternal_starlight.snbt,,,Dead Tentacles Coral Block,eternal_starlight:dead_tentacles_coral_block,,명시적 task.title 없이 아이템 hover 사용,
task,65D378BE15C2C5AB,6AEC23C6D526F362,eternal_starlight.snbt,,,Dead Crystallum Coral Block,eternal_starlight:dead_crystallum_coral_block,,명시적 task.title 없이 아이템 hover 사용,
task,78BB081993853364,6AEC23C6D526F362,eternal_starlight.snbt,,,Dead Golden Coral Block,eternal_starlight:dead_golden_coral_block,,명시적 task.title 없이 아이템 hover 사용,
quest,484ABFF266C8791E,6AEC23C6D526F362,eternal_starlight.snbt,,,Orbflora Light,eternal_starlight:orbflora_light,,설명은 있으나 명시적 quest.title 없음,
task,2F0C6CF20992C7BE,6AEC23C6D526F362,eternal_starlight.snbt,,,Orbflora Light,eternal_starlight:orbflora_light,,명시적 task.title 없이 아이템 hover 사용,
quest,17D82EEA20D02EC8,6AEC23C6D526F362,eternal_starlight.snbt,,,Dusted Gravel,eternal_starlight:dusted_gravel,,설명은 있으나 명시적 quest.title 없음,
task,6460FDB4A6C9E49C,6AEC23C6D526F362,eternal_starlight.snbt,,,Dusted Gravel,eternal_starlight:dusted_gravel,,명시적 task.title 없이 아이템 hover 사용,
