kind,object_id,chapter_id,chapter_file,source_value,current_korean,fallback_value,item_id,resourcepack_translation,problem_type,applied_fix
task,724B902D63F0D471,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:ward_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,1BA0343D87EA3239,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:silence_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,431BF9E461342FFC,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:tide_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,166C7B8641947318,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:snout_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,145DA8E241411C05,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:rib_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,6515A5B7CE3527BD,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:eye_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,577EECFDCD8E0424,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:spire_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,02562B17AE7C182B,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:flow_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,4AC8693A533753FD,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:bolt_armor_trim_smithing_template,,명시적 task.title 없이 아이템 hover 사용,
task,426BED88B406A44B,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:redstone,,명시적 task.title 없이 아이템 hover 사용,
task,0197CC61699DBE7D,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:lapis_lazuli,,명시적 task.title 없이 아이템 hover 사용,
task,7C3D8A97769BBBE3,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:iron_ingot,,명시적 task.title 없이 아이템 hover 사용,
task,16BC496604F56E3B,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:gold_ingot,,명시적 task.title 없이 아이템 hover 사용,
task,14ACE78261F4EE35,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:copper_ingot,,명시적 task.title 없이 아이템 hover 사용,
task,4795ADB0596D26DA,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:emerald,,명시적 task.title 없이 아이템 hover 사용,
task,290255C654A57980,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:diamond,,명시적 task.title 없이 아이템 hover 사용,
task,39E3DA5BA041E2A4,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:netherite_ingot,,명시적 task.title 없이 아이템 hover 사용,
quest,3FCEF8FF45E51608,4791C8461B1B4D5F,basic_armor.snbt,,,item,minecraft:quartz,,설명은 있으나 명시적 quest.title 없음,
task,05FD7D9C29619813,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:quartz,,명시적 task.title 없이 아이템 hover 사용,
task,4C45690D5EBCAB90,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:amethyst_shard,,명시적 task.title 없이 아이템 hover 사용,
task,53E8D3055F57BC80,4791C8461B1B4D5F,basic_armor.snbt,,,,eternal_starlight:swamp_silver_ingot,,명시적 task.title 없이 아이템 hover 사용,
quest,5A9C646718EE92C2,4791C8461B1B4D5F,basic_armor.snbt,&3Vibranium&r,&3Vibranium&r,,,,한국어 파일의 영어 quest.title,
quest,7279700A93E8630B,4791C8461B1B4D5F,basic_armor.snbt,&5Unobtainium&r,&5Unobtainium&r,,,,한국어 파일의 영어 quest.title,
task,230929CC1A1BAD32,4791C8461B1B4D5F,basic_armor.snbt,,,,minecraft:smithing_table,,명시적 task.title 없이 아이템 hover 사용,
quest,04B31A600004F7CB,4791C8461B1B4D5F,basic_armor.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,4BDF268861CA744F,4791C8461B1B4D5F,basic_armor.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,57895147416291FE,4791C8461B1B4D5F,basic_armor.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
quest,2329AA0AFBEF1E13,3DEB33F78398EAD6,basic_logistics.snbt,&l&ePipez,&l&ePipez,,,,한국어 파일의 영어 quest.title,
task,6479D685217CC64D,3DEB33F78398EAD6,basic_logistics.snbt,,,,integratedtunnels:part_importer_item,,명시적 task.title 없이 아이템 hover 사용,
task,7A8D6779B7C6B99D,3DEB33F78398EAD6,basic_logistics.snbt,,,,integratedtunnels:part_interface_item,,명시적 task.title 없이 아이템 hover 사용,
task,38AB1D04DBB036B9,3DEB33F78398EAD6,basic_logistics.snbt,,,,integratedtunnels:part_importer_fluid,,명시적 task.title 없이 아이템 hover 사용,
task,1E13BEB52F3D087C,3DEB33F78398EAD6,basic_logistics.snbt,,,,integratedtunnels:part_interface_fluid,,명시적 task.title 없이 아이템 hover 사용,
task,4618703B49BDB077,3DEB33F78398EAD6,basic_logistics.snbt,,,,integratedtunnels:part_importer_energy,,명시적 task.title 없이 아이템 hover 사용,
task,11F2F4CB9E93471A,3DEB33F78398EAD6,basic_logistics.snbt,,,,integratedtunnels:part_interface_energy,,명시적 task.title 없이 아이템 hover 사용,
quest,230582AAFC0A1632,3DEB33F78398EAD6,basic_logistics.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,4CCB830CFDD43B5E,3DEB33F78398EAD6,basic_logistics.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,5E4B74F97BDED243,3DEB33F78398EAD6,basic_logistics.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,31B1E33F92D967D2,3DEB33F78398EAD6,basic_logistics.snbt,,,,ftbfiltersystem:smart_filter,,명시적 task.title 없이 아이템 hover 사용,
task,1F2490B2B9A2B5F9,5D045EF1AB73DF70,basic_power.snbt,,,,minecraft:redstone,,명시적 task.title 없이 아이템 hover 사용,
task,6D88F09899BB4808,5D045EF1AB73DF70,basic_power.snbt,,,,minecraft:coal,,명시적 task.title 없이 아이템 hover 사용,
task,128DC243A78982C3,5D045EF1AB73DF70,basic_power.snbt,,,,minecraft:iron_ingot,,명시적 task.title 없이 아이템 hover 사용,
task,4D6630377238B530,5D045EF1AB73DF70,basic_power.snbt,,,,minecraft:iron_ingot,,명시적 task.title 없이 아이템 hover 사용,
task,09C547CC92623525,5D045EF1AB73DF70,basic_power.snbt,,,,minecraft:diamond,,명시적 task.title 없이 아이템 hover 사용,
task,40B5F7ECA67EBF03,5D045EF1AB73DF70,basic_power.snbt,,,,minecraft:netherite_ingot,,명시적 task.title 없이 아이템 hover 사용,
quest,35CC898E0E49FE58,5D045EF1AB73DF70,basic_power.snbt,&8Flux Networks,&8Flux Networks,,,,한국어 파일의 영어 quest.title,
task,236EBC924A3AF02B,5D045EF1AB73DF70,basic_power.snbt,,,,productivebees:spawn_egg_configurable_bee,,명시적 task.title 없이 아이템 hover 사용,
task,18BA2B3E63A88A72,5D045EF1AB73DF70,basic_power.snbt,,,EM Rail Ejector Controller,dysoncubeproject:em_railejector_controller,,명시적 task.title 없이 아이템 hover 사용,
task,21557FD99031BE4C,5D045EF1AB73DF70,basic_power.snbt,,,Ray Receiver Controller,dysoncubeproject:ray_receiver_controller,,명시적 task.title 없이 아이템 hover 사용,
task,02C822663913DFCF,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:cobblestone,,명시적 task.title 없이 아이템 hover 사용,
task,25F49B7B8EC6F48B,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:raw_iron,,명시적 task.title 없이 아이템 hover 사용,
task,206791A6A8DA0F16,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:diamond,,명시적 task.title 없이 아이템 hover 사용,
task,794CD7B21426F36D,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:ancient_debris,,명시적 task.title 없이 아이템 hover 사용,
task,2E885362FFDF770D,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:wooden_pickaxe,,명시적 task.title 없이 아이템 hover 사용,
task,4CDD283558108D8B,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:stone_pickaxe,,명시적 task.title 없이 아이템 hover 사용,
task,41A47F38D96A9747,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:iron_pickaxe,,명시적 task.title 없이 아이템 hover 사용,
task,3CAFF729F25A9850,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:diamond_pickaxe,,명시적 task.title 없이 아이템 hover 사용,
task,111144CBEF06EC7F,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:netherite_pickaxe,,명시적 task.title 없이 아이템 hover 사용,
task,5D3CB6FE8F0ED9A5,4B9D26E0087CD163,basic_tools.snbt,Mining Gadgets,Mining Gadgets,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
task,292C044797A58CC1,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:stick,,명시적 task.title 없이 아이템 hover 사용,
task,77C3BFB8C7F805CF,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:wooden_sword,,명시적 task.title 없이 아이템 hover 사용,
task,13AFEBED5C116FC8,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:stone_sword,,명시적 task.title 없이 아이템 hover 사용,
task,1C1B919636DDC925,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:iron_sword,,명시적 task.title 없이 아이템 hover 사용,
task,3B9E51CF30228269,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:diamond_sword,,명시적 task.title 없이 아이템 hover 사용,
task,5CDEF9E938811FC8,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:netherite_sword,,명시적 task.title 없이 아이템 hover 사용,
task,6D6CF45BE39E11BB,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:golden_pickaxe,,명시적 task.title 없이 아이템 hover 사용,
task,477AAD8E6A0BB944,4B9D26E0087CD163,basic_tools.snbt,,,,minecraft:golden_sword,,명시적 task.title 없이 아이템 hover 사용,
task,68EF65729725E203,4B9D26E0087CD163,basic_tools.snbt,,,,everythingcopper:copper_sword,,명시적 task.title 없이 아이템 hover 사용,
quest,16AAC61729C44881,4B9D26E0087CD163,basic_tools.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,66ACCF967C939342,4B9D26E0087CD163,basic_tools.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
quest,08B60D8A25008CCC,18A429E7F56AF5A9,bounty_board.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,00CBF98DE4E9CC90,18A429E7F56AF5A9,bounty_board.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,65E53C9C5AE98B69,18A429E7F56AF5A9,bounty_board.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
quest,1F31EBF49079F9D3,18A429E7F56AF5A9,bounty_board.snbt,Overhauled Creepers,Creeper Overhaul,,,,한국어 파일의 영어 quest.title,
quest,570223A03231DF8C,18A429E7F56AF5A9,bounty_board.snbt,Overhauled Endermen,Enderman Overhaul,,,,한국어 파일의 영어 quest.title,
quest,5EB488C393B084C4,7A5C327771634A7D,building_tips.snbt,&4&lRechiseled&r,&4&lRechiseled&r,,,,한국어 파일의 영어 quest.title,
task,6B88E31AEDD27E1F,7A5C327771634A7D,building_tips.snbt,,,,rechiseled:chisel,,명시적 task.title 없이 아이템 hover 사용,
quest,26FADB78B04F592B,7A5C327771634A7D,building_tips.snbt,&l&aBuilding Gadgets&r,&l&aBuilding Gadgets&r,,,,한국어 파일의 영어 quest.title,
task,79400615E3A7401D,7A5C327771634A7D,building_tips.snbt,Building Gadgets,Building Gadgets,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,1FD60B7448CED1EB,7A5C327771634A7D,building_tips.snbt,&b&lMacaw's Fences and Walls,&b&lMacaw's Fences and Walls,,,,한국어 파일의 영어 quest.title,
task,78ECC6C98CA985D7,7A5C327771634A7D,building_tips.snbt,Macaw's Fences and Walls,Macaw's Fences and Walls,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,04F5846E2468E807,7A5C327771634A7D,building_tips.snbt,&b&lMacaw's Doors,&b&lMacaw's Doors,,,,한국어 파일의 영어 quest.title,
task,0896EE64F92CCD86,7A5C327771634A7D,building_tips.snbt,Macaw's Doors,Macaw's Doors,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,55160BAFFD9E2988,7A5C327771634A7D,building_tips.snbt,&l&9Macaw's Furniture&r,&l&9Macaw's Furniture&r,,,,한국어 파일의 영어 quest.title,
task,30933620783092A5,7A5C327771634A7D,building_tips.snbt,Macaw's Furniture,Macaw's Furniture,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,027E6E294D9E1375,7A5C327771634A7D,building_tips.snbt,&b&lMacaw's Holidays&r,&b&lMacaw's Holidays&r,,,,한국어 파일의 영어 quest.title,
task,2F94B8FED9BF6698,7A5C327771634A7D,building_tips.snbt,Macaw's Holidays,Macaw's Holidays,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,3889D0255074CE85,7A5C327771634A7D,building_tips.snbt,&l&bMacaw's Lights and Lamps&r,&l&bMacaw's Lights and Lamps&r,,,,한국어 파일의 영어 quest.title,
task,1BA8C5F08A824C08,7A5C327771634A7D,building_tips.snbt,Macaw's Lights and Lamps,Macaw's Lights and Lamps,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,616ED6C49C37EB91,7A5C327771634A7D,building_tips.snbt,&b&lMacaw's Paths and Pavings,&b&lMacaw's Paths and Pavings,,,,한국어 파일의 영어 quest.title,
task,436475D6C527A458,7A5C327771634A7D,building_tips.snbt,Macaw's Paths and Pavings,Macaw's Paths and Pavings,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,08C66BCA3AAE765B,7A5C327771634A7D,building_tips.snbt,&b&lMacaw's Roofs,&b&lMacaw's Roofs,,,,한국어 파일의 영어 quest.title,
task,00A904FBEDE80712,7A5C327771634A7D,building_tips.snbt,Macaw's Roofs,Macaw's Roofs,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,3D1D5CB45D81A6E4,7A5C327771634A7D,building_tips.snbt,&b&lMacaw's Trapdoors,&b&lMacaw's Trapdoors,,,,한국어 파일의 영어 quest.title,
task,20374000F8ADE952,7A5C327771634A7D,building_tips.snbt,Macaw's Trapdoors,Macaw's Trapdoors,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,3EEF17C57375CC39,7A5C327771634A7D,building_tips.snbt,&lSimply Light&r,&lSimply Light&r,,,,한국어 파일의 영어 quest.title,
task,32CB6A7BC1AB644E,7A5C327771634A7D,building_tips.snbt,Simply Light,Simply Light,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,2B864D741F7C7549,7A5C327771634A7D,building_tips.snbt,&lProductive Trees,&lProductive Trees,,,,한국어 파일의 영어 quest.title,
quest,0FE30548F25FEDB1,7A5C327771634A7D,building_tips.snbt,,,item,minecraft:glass,,설명은 있으나 명시적 quest.title 없음,
task,5FA5A4469CF8A9EF,7A5C327771634A7D,building_tips.snbt,,,,minecraft:glass,,명시적 task.title 없이 아이템 hover 사용,
quest,72DB967E59EEA729,7A5C327771634A7D,building_tips.snbt,&3&lGlassential&r,&3&lGlassential Renewed&r,,,,한국어 파일의 영어 quest.title,
task,53A682560123F9B6,7A5C327771634A7D,building_tips.snbt,Glassential,Glassential Renewed,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
task,7D14A6A6ABBA9960,7A5C327771634A7D,building_tips.snbt,,,,minecraft:cobblestone,,명시적 task.title 없이 아이템 hover 사용,
quest,2B4801CD3E90BD40,7A5C327771634A7D,building_tips.snbt,&l&3Handcrafted&r,&l&3Handcrafted&r,,,,한국어 파일의 영어 quest.title,
task,3C4997133CCECBE0,7A5C327771634A7D,building_tips.snbt,Handcrafted,Handcrafted,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,1591013DDD4766E1,7A5C327771634A7D,building_tips.snbt,&l&cCooking for Blockheads&r,&l&cCooking for Blockheads&r,,,,한국어 파일의 영어 quest.title,
task,225F53F8A0E9E822,7A5C327771634A7D,building_tips.snbt,Cooking for Blockheads,Cooking for Blockheads,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,0C82CE3AFBD48C1E,7A5C327771634A7D,building_tips.snbt,&l&aSushi Go Crafting&r,&l&aSushi Go Crafting&r,,,,한국어 파일의 영어 quest.title,
task,53A6720343E57302,7A5C327771634A7D,building_tips.snbt,Sushi Go Crafting,Sushi Go Crafting,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,5D5563142917495A,7A5C327771634A7D,building_tips.snbt,&l&eFarmer's Delight&r,&l&eFarmer's Delight&r,,,,한국어 파일의 영어 quest.title,
task,4B274207A9646FE9,7A5C327771634A7D,building_tips.snbt,Farmer's Delight,Farmer's Delight,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,3E4B27759C973006,7A5C327771634A7D,building_tips.snbt,&l&6Framed Blocks&r,&l&6FramedBlocks&r,,,,한국어 파일의 영어 quest.title,
task,16EF7FF802D5A2BB,7A5C327771634A7D,building_tips.snbt,Framed Blocks,FramedBlocks,,ftbfiltersystem:smart_filter,,한국어 파일의 영어 task.title,
quest,30B3BC91460C9B19,7A5C327771634A7D,building_tips.snbt,&bMacaw's Mods,&bMacaw's Mods,,,,한국어 파일의 영어 quest.title,
task,4AA065E761BB6A42,7A5C327771634A7D,building_tips.snbt,,,,minecraft:stick,,명시적 task.title 없이 아이템 hover 사용,
quest,01516BC726013B7C,7A5C327771634A7D,building_tips.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,6AA335ED81844F9F,7A5C327771634A7D,building_tips.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,3C16167530BEC231,7A5C327771634A7D,building_tips.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
quest,4AE8D8826F894EC7,7A5C327771634A7D,building_tips.snbt,&l&5Domun Ornamentum&r,&l&5Domum Ornamentum&r,,,,한국어 파일의 영어 quest.title,
quest,6012D6C3253895F0,7A5C327771634A7D,building_tips.snbt,&cMr Crayfish's Mods&c,&cMrCrayfish's Furniture Mod: Refurbished&c,,,,한국어 파일의 영어 quest.title,
quest,0539AF15A10B2859,7A5C327771634A7D,building_tips.snbt,&lCompact Machines,&lCompact Machines,,,,한국어 파일의 영어 quest.title,
quest,318A2CC03D1D0B04,7A5C327771634A7D,building_tips.snbt,&l&6Construction Sticks,&l&6Construction Sticks,,,,한국어 파일의 영어 quest.title,
quest,69B5D716568AA9EB,7A5C327771634A7D,building_tips.snbt,&d&lCamol,,Camo Block,camol:camo_item,,설명은 있으나 명시적 quest.title 없음,
task,728D00827FC3DCC1,7A5C327771634A7D,building_tips.snbt,,,Camo Block,camol:camo_item,,명시적 task.title 없이 아이템 hover 사용,
quest,22BB55249EF2E819,48410B67C276ED1F,bumblezone.snbt,&l&6The Bumblezone!,&l&6The Bumblezone!,,,,한국어 파일의 영어 quest.title,
task,42D3D4E96812274C,48410B67C276ED1F,bumblezone.snbt,,,,ftbfiltersystem:smart_filter,,명시적 task.title 없이 아이템 hover 사용,
quest,50150380043F97F9,48410B67C276ED1F,bumblezone.snbt,Flight of the Bumblebee,Flight of the Bumblebee,,,,한국어 파일의 영어 quest.title,
quest,3C413D4A210A3BDE,48410B67C276ED1F,bumblezone.snbt,Honey Bee,Honey Bee,,,,한국어 파일의 영어 quest.title,
quest,72917C96C322A922,48410B67C276ED1F,bumblezone.snbt,La Bee-da Loca,La Bee-da Loca,,,,한국어 파일의 영어 quest.title,
quest,351769579833FA9E,48410B67C276ED1F,bumblezone.snbt,Bee-laxing with the Hom-bees,Bee-laxing with the Hom-bees,,,,한국어 파일의 영어 quest.title,
quest,65D993EB95726067,48410B67C276ED1F,bumblezone.snbt,Bee-ware of the Temple,Bee-ware of the Temple,,,,한국어 파일의 영어 quest.title,
quest,339384ADC9CDB944,48410B67C276ED1F,bumblezone.snbt,Knowing,Knowing,,,,한국어 파일의 영어 quest.title,
quest,29DF2E7D0402284F,48410B67C276ED1F,bumblezone.snbt,Radiance,Radiance,,,,한국어 파일의 영어 quest.title,
quest,262B307753106817,48410B67C276ED1F,bumblezone.snbt,Drowning in Despair,Drowning in Despair,,,,한국어 파일의 영어 quest.title,
quest,497FA7CA04117995,48410B67C276ED1F,bumblezone.snbt,Life,Life,,,,한국어 파일의 영어 quest.title,
quest,206918773B0BD7A0,48410B67C276ED1F,bumblezone.snbt,A Last First Last,A Last First Last,,,,한국어 파일의 영어 quest.title,
task,2CDF2FE08D652C52,59395B6806F2A98A,cataclysm.snbt,,,,minecraft:ender_eye,,명시적 task.title 없이 아이템 hover 사용,
task,5E725AD79C4E7211,59395B6806F2A98A,cataclysm.snbt,,,,minecraft:nether_star,,명시적 task.title 없이 아이템 hover 사용,
quest,689F32883C4E9502,59395B6806F2A98A,cataclysm.snbt,&4&lCataclysm,&4&lL_Ender's Cataclysm,,,,한국어 파일의 영어 quest.title,
task,38FFA24FDD924194,59395B6806F2A98A,cataclysm.snbt,,,,minecraft:bucket,,명시적 task.title 없이 아이템 hover 사용,
quest,00307A898A639191,59395B6806F2A98A,cataclysm.snbt,,,AllRightsReserved,,,설명은 있으나 명시적 quest.title 없음,
task,0303CDB18BBD9575,59395B6806F2A98A,cataclysm.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
task,0B7F934439806558,59395B6806F2A98A,cataclysm.snbt,AllRightsReserved,AllRightsReserved,,,,한국어 파일의 영어 task.title,
quest,3C7C9EE57AD00A76,5103E2D95685ADFF,chapter_2_the_star.snbt,&cMicromissiles,&c초소형 미사일,,pneumaticcraft:micromissiles,마이크로미사일,리소스팩 아이템명과 quest.title 불일치,마이크로미사일
quest,4195800B4D7631E2,5103E2D95685ADFF,chapter_2_the_star.snbt,&6Stable Wormhole,&6안정된 웜홀,,occultism:stable_wormhole,안정한 웜홀,리소스팩 아이템명과 quest.title 불일치,안정한 웜홀
quest,4B12425E74C5E511,5103E2D95685ADFF,chapter_2_the_star.snbt,&cExplosive Mycelial Generator,&c균사 폭발 발전기,,industrialforegoing:mycelial_explosive,폭발 균사 발전기,리소스팩 아이템명과 quest.title 불일치,폭발 균사 발전기
task,1AD496C3DC73D028,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,ars_nouveau:glyph_wither,,명시적 task.title 없이 아이템 hover 사용,
quest,3F8AEBB994716318,5103E2D95685ADFF,chapter_2_the_star.snbt,,,item,minecraft:tipped_arrow,,설명은 있으나 명시적 quest.title 없음,
task,50CB42797E7DE5C3,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:tipped_arrow,,명시적 task.title 없이 아이템 hover 사용,
quest,263C9A0FC04472AB,5103E2D95685ADFF,chapter_2_the_star.snbt,&464x Magmatic Generator,&464배 마그마틱 발전기,,generatorgalore:magmatic_generator_64x,64배 마그마 발전기,리소스팩 아이템명과 quest.title 불일치,64배 마그마 발전기
task,5F1BB488E5FF56E5,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,productivebees:spawn_egg_configurable_bee,,명시적 task.title 없이 아이템 hover 사용,
quest,2A72B262AF4F11C9,5103E2D95685ADFF,chapter_2_the_star.snbt,&6Socotra Dragon&r Sapling,&6소코트라 드래곤&r 묘목,,productivetrees:socotra_dragon_sapling,소코트라 용혈수 묘목,리소스팩 아이템명과 quest.title 불일치,소코트라 용혈수 묘목
task,01B68403D63A86C5,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,ftbfiltersystem:smart_filter,,명시적 task.title 없이 아이템 hover 사용,
quest,39F9C825B03DA317,5103E2D95685ADFF,chapter_2_the_star.snbt,&8Aerial Interface,&8에어리얼 인터페이스,,pneumaticcraft:aerial_interface,공중 인터페이스,리소스팩 아이템명과 quest.title 불일치,공중 인터페이스
quest,77F2271C45DB49BA,5103E2D95685ADFF,chapter_2_the_star.snbt,,,item,mekanism:module_gravitational_modulating_unit,,설명은 있으나 명시적 quest.title 없음,
task,258A880972C38C57,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,mekanism:module_gravitational_modulating_unit,,명시적 task.title 없이 아이템 hover 사용,
task,3F35C159436EA03A,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:green_concrete,,명시적 task.title 없이 아이템 hover 사용,
task,1BDB9CA7D068A432,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:green_concrete_powder,,명시적 task.title 없이 아이템 hover 사용,
task,7777B968A5342389,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:lime_concrete,,명시적 task.title 없이 아이템 hover 사용,
task,1DFED38C1282DAFE,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:magenta_concrete,,명시적 task.title 없이 아이템 hover 사용,
task,284C5A44EECDB0F2,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:magenta_concrete_powder,,명시적 task.title 없이 아이템 hover 사용,
task,68D520511388D29F,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:pink_concrete,,명시적 task.title 없이 아이템 hover 사용,
task,28BB20E22FFCBBC1,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:pink_concrete_powder,,명시적 task.title 없이 아이템 hover 사용,
quest,216DA9782EBDFF34,5103E2D95685ADFF,chapter_2_the_star.snbt,&b&lOccultism,&b&lOccultism,,,,한국어 파일의 영어 quest.title,
quest,21AB14A8553896E9,5103E2D95685ADFF,chapter_2_the_star.snbt,&2&lProductive Trees,&2&lProductive Trees,,,,한국어 파일의 영어 quest.title,
task,111FFDE17A83079D,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:honeycomb,,명시적 task.title 없이 아이템 hover 사용,
quest,340CDF4357E22A43,5103E2D95685ADFF,chapter_2_the_star.snbt,&e&lIron's Spells and Spellbooks,&e&lIron's Spells 'n Spellbooks,,,,한국어 파일의 영어 quest.title,
quest,3AAB71E9BDFD4C1E,5103E2D95685ADFF,chapter_2_the_star.snbt,&4&lPneumaticCraft,&4&lPneumaticCraft,,,,한국어 파일의 영어 quest.title,
quest,11374A3B5BD644F5,5103E2D95685ADFF,chapter_2_the_star.snbt,&lIndustrial Foregoing,&lIndustrial Foregoing,,,,한국어 파일의 영어 quest.title,
quest,752DD0BF36B70D88,5103E2D95685ADFF,chapter_2_the_star.snbt,&7&lIron Furnaces,&7&lIron Furnaces,,,,한국어 파일의 영어 quest.title,
task,6627658A032CDC95,5103E2D95685ADFF,chapter_2_the_star.snbt,,,,minecraft:furnace,,명시적 task.title 없이 아이템 hover 사용,
quest,7377C657CED885AC,5103E2D95685ADFF,chapter_2_the_star.snbt,&2&lMystical Agriculture,&2&lMystical Agriculture,,,,한국어 파일의 영어 quest.title,
quest,29D28983E0200A3C,5103E2D95685ADFF,chapter_2_the_star.snbt,&d&lArs Nouveau,&d&lArs Nouveau,,,,한국어 파일의 영어 quest.title,
quest,3331EBE1BB4BF64D,5103E2D95685ADFF,chapter_2_the_star.snbt,&a&lExtreme Reactors,&a&lExtreme Reactors,,,,한국어 파일의 영어 quest.title,
